Numero do Artigo,Texto do Artigo
"963","Art. 963 O privilégio especial só compreende os bens sujeitos, por expressa disposição de lei, ao pagamento do crédito que ele favorece; e o geral, todos os bens não sujeitos a crédito real nem a privilégio especial."
"964","Art. 964 Têm privilégio especial:
I – sobre a coisa arrecadada e liquidada, o credor de custas e despesas judiciais feitas com a arrecadação e liquidação;
II – sobre a coisa salvada, o credor por despesas de salvamento;
III – sobre a coisa beneficiada, o credor por benfeitorias necessárias ou úteis;
IV – sobre os prédios rústicos ou urbanos, fábricas, oficinas, ou quaisquer outras construções, o credor de materiais, dinheiro, ou serviços para a sua edificação, reconstrução, ou melhoramento;
V – sobre os frutos agrícolas, o credor por sementes, instrumentos e serviços à cultura, ou à colheita;
VI – sobre as alfaias e utensílios de uso doméstico, nos prédios rústicos ou urbanos, o credor de aluguéis, quanto às prestações do ano corrente e do anterior;
VII – sobre os exemplares da obra existente na massa do editor, o autor dela, ou seus legítimos representantes, pelo crédito fundado contra aquele no contrato da edição;
VIII – sobre o produto da colheita, para a qual houver concorrido com o seu trabalho, e precipuamente a quaisquer outros créditos, ainda que reais, o trabalhador agrícola, quanto à dívida dos seus salários.
IX – sobre os produtos do abate, o credor por animais."
"965","Art. 965 Goza de privilégio geral, na ordem seguinte, sobre os bens do devedor:
I – o crédito por despesa de seu funeral, feito segundo a condição do morto e o costume do lugar;
II – o crédito por custas judiciais, ou por despesas com a arrecadação e liquidação da massa;
III – o crédito por despesas com o luto do cônjuge sobrevivo e dos filhos do devedor falecido, se foram moderadas;
IV – o crédito por despesas com a doença de que faleceu o devedor, no semestre anterior à sua morte;
V – o crédito pelos gastos necessários à mantença do devedor falecido e sua família, no trimestre anterior ao falecimento;
VI – o crédito pelos impostos devidos à Fazenda Pública, no ano corrente e no anterior;
VII – o crédito pelos salários dos empregados do serviço doméstico do devedor, nos seus derradeiros seis meses de vida;
VIII – os demais créditos de privilégio geral."
"966","Art. 966 Considera-se empresário quem exerce profissionalmente atividade econômica organizada para a produção ou a circulação de bens ou de serviços.
Parágrafo único. Não se considera empresário quem exerce profissão intelectual, de natureza científica, literária ou artística, ainda com o concurso de auxiliares ou colaboradores, salvo se o exercício da profissão constituir elemento de empresa."
"967","Art. 967 É obrigatória a inscrição do empresário no Registro Público de Empresas Mercantis da respectiva sede, antes do início de sua atividade."
"968","Art. 968 A inscrição do empresário far-se-á mediante requerimento que contenha:
I – o seu nome, nacionalidade, domicílio, estado civil e, se casado, o regime de bens;
II – a firma, com a respectiva assinatura autógrafa que poderá ser substituída pela assinatura autenticada com certificação digital ou meio equivalente que comprove a sua autenticidade, ressalvado o disposto no inciso I do
§ 1º do art. 4º da Lei Complementar nº 123, de 14 de dezembro de 2006 ;
III – o capital;
IV – o objeto e a sede da empresa.
§ 1º Com as indicações estabelecidas neste artigo, a inscrição será tomada por termo no livro próprio do Registro Público de Empresas Mercantis, e obedecerá a número de ordem contínuo para todos os empresários inscritos.
§ 2º À margem da inscrição, e com as mesmas formalidades, serão averbadas quaisquer modificações nela ocorrentes.
§ 3º Caso venha a admitir sócios, o empresário individual poderá solicitar ao Registro Público de Empresas Mercantis a transformação de seu registro de empresário para registro de sociedade empresária, observado, no que couber, o disposto nos arts. 1.113 a 1.115 deste Código.
§ 4º O processo de abertura, registro, alteração e baixa do microempreendedor individual de que trata o art. 18-A da Lei Complementar nº 123, de 14 de dezembro de 2006 , bem como qualquer exigência para o início de seu funcionamento deverão ter trâmite especial e simplificado, preferentemente eletrônico, opcional para o empreendedor, na forma a ser disciplinada pelo Comitê para Gestão da Rede Nacional para a Simplificação do Registro e da Legalização de Empresas e Negócios - CGSIM, de que trata o inciso III do art. 2º da mesma Lei.
§ 5º Para fins do disposto no
§ 4º , poderão ser dispensados o uso da firma, com a respectiva assinatura autógrafa, o capital, requerimentos, demais assinaturas, informações relativas à nacionalidade, estado civil e regime de bens, bem como remessa de documentos, na forma estabelecida pelo CGSIM."
"969","Art. 969 O empresário que instituir sucursal, filial ou agência, em lugar sujeito à jurisdição de outro Registro Público de Empresas Mercantis, neste deverá também inscrevê-la, com a prova da inscrição originária.
Parágrafo único. Em qualquer caso, a constituição do estabelecimento secundário deverá ser averbada no Registro Público de Empresas Mercantis da respectiva sede."
"970","Art. 970 A lei assegurará tratamento favorecido, diferenciado e simplificado ao empresário rural e ao pequeno empresário, quanto à inscrição e aos efeitos daí decorrentes."
"971","Art. 971 O empresário, cuja atividade rural constitua sua principal profissão, pode, observadas as formalidades de que tratam o art. 968 e seus parágrafos, requerer inscrição no Registro Público de Empresas Mercantis da respectiva sede, caso em que, depois de inscrito, ficará equiparado, para todos os efeitos, ao empresário sujeito a registro.
Parágrafo único. Aplica-se o disposto no caput deste artigo à associação que desenvolva atividade futebolística em caráter habitual e profissional, caso em que, com a inscrição, será considerada empresária, para todos os efeitos."
"972","Art. 972 Podem exercer a atividade de empresário os que estiverem em pleno gozo da capacidade civil e não forem legalmente impedidos."
"973","Art. 973 A pessoa legalmente impedida de exercer atividade própria de empresário, se a exercer, responderá pelas obrigações contraídas."
"974","Art. 974 Poderá o incapaz, por meio de representante ou devidamente assistido, continuar a empresa antes exercida por ele enquanto capaz, por seus pais ou pelo autor de herança.
§ 1º Nos casos deste artigo, precederá autorização judicial, após exame das circunstâncias e dos riscos da empresa, bem como da conveniência em continuá-la, podendo a autorização ser revogada pelo juiz, ouvidos os pais, tutores ou representantes legais do menor ou do interdito, sem prejuízo dos direitos adquiridos por terceiros.
§ 2º Não ficam sujeitos ao resultado da empresa os bens que o incapaz já possuía, ao tempo da sucessão ou da interdição, desde que estranhos ao acervo daquela, devendo tais fatos constar do alvará que conceder a autorização.
§ 3º O Registro Público de Empresas Mercantis a cargo das Juntas Comerciais deverá registrar contratos ou alterações contratuais de sociedade que envolva sócio incapaz, desde que atendidos, de forma conjunta, os seguintes pressupostos:
I – o sócio incapaz não pode exercer a administração da sociedade;
II – o capital social deve ser totalmente integralizado;
III – o sócio relativamente incapaz deve ser assistido e o absolutamente incapaz deve ser representado por seus representantes legais."
"975","Art. 975 Se o representante ou assistente do incapaz for pessoa que, por disposição de lei, não puder exercer atividade de empresário, nomeará, com a aprovação do juiz, um ou mais gerentes.
§ 1º Do mesmo modo será nomeado gerente em todos os casos em que o juiz entender ser conveniente.
§ 2º A aprovação do juiz não exime o representante ou assistente do menor ou do interdito da responsabilidade pelos atos dos gerentes nomeados."
"976","Art. 976 A prova da emancipação e da autorização do incapaz, nos casos do art. 974, e a de eventual revogação desta, serão inscritas ou averbadas no Registro Público de Empresas Mercantis.
Parágrafo único. O uso da nova firma caberá, conforme o caso, ao gerente; ou ao representante do incapaz; ou a este, quando puder ser autorizado."
"977","Art. 977 Faculta-se aos cônjuges contratar sociedade, entre si ou com terceiros, desde que não tenham casado no regime da comunhão universal de bens, ou no da separação obrigatória."
"978","Art. 978 O empresário casado pode, sem necessidade de outorga conjugal, qualquer que seja o regime de bens, alienar os imóveis que integrem o patrimônio da empresa ou gravá-los de ônus real."
"979","Art. 979 Além de no Registro Civil, serão arquivados e averbados, no Registro Público de Empresas Mercantis, os pactos e declarações antenupciais do empresário, o"
"980","Art. 980 A sentença que decretar ou homologar a separação judicial do empresário e o ato de reconciliação não podem ser opostos a terceiros, antes de arquivados e averbados no Registro Público de Empresas Mercantis."
"980-A","Art. 980-A"
"981","Art. 981 Celebram contrato de sociedade as pessoas que reciprocamente se obrigam a contribuir, com bens ou serviços, para o exercício de atividade econômica e a partilha, entre si, dos resultados.
Parágrafo único. A atividade pode restringir-se à realização de um ou mais negócios determinados."
